"","FC","rawPvalue"
"AP4B1",-0.0710715102170276,0.0672093248624817
"GTF3C2",-0.110422583709184,0.0003461879626505
"SIGLEC10",-3.18120123297384,1.10852159100753e-11
"GGTLC1",0.799565474735921,3.26945149309914e-05
"FILIP1",-1.22341902306299,5.88083120520050e-09
"TDGF1",1.78193087704706,3.14226947421275e-09
"GFRA2",-0.472113597499082,0.289078032748754
"GTF2H5",0.447448744819148,2.31639794475495e-15
"FBP1",2.3774616705877,4.77474180119011e-11
"JUP",0.9775330214674,7.15968195685459e-16
"SURF6",0.204401829504334,0.000106382301622856
"C10orf62",0.512358500625393,0.00138015203174423
"CDKL2",1.47962756551734,4.97489630682611e-11
"LIN7C",0.305721162159044,3.736003315022e-10
"EPHA7",-0.903879295280052,3.38518704138108e-05
"MTMR6",0.0765790226238714,0.123609555243276
"KDELC1",-1.43044319652519,1.33083594182761e-12
"CCDC8",1.26033733398708,1.01111540389606e-07
"AL033381.1",-1.34442009632693,0.000879897559388186
"CRK",-0.0623325754384911,0.17918239405866
"MRPL2",0.282783286376077,4.41099597711852e-07
"GRHL2",4.86392251713955,1.56232399935835e-21
"KRT5",0.984879488898605,0.393762904336882
"GNL2",-0.573641208318527,1.00730984996285e-13
"CKLF-CMTM1",-0.624716783840505,9.59084840673371e-08
"CRY2",0.143308796665847,0.057252065488498
"AC021218.2",-1.06413343278341,3.47662552909853e-05
"CFI",-0.0183396826408497,0.899006056186177
"MOCS2",0.683130820685371,7.53558515491423e-18
"TRAF5",-0.406070476598604,0.000274001285875442
"GCLC",-0.230957946078869,0.0116047083570441
"SLC22A8",5.92578432476706,3.4210085629931e-10
"ST8SIA6",-1.18567395193782,0.320742878243675
"FAM120A",0.158786606748569,0.00081581111435761
"SPR",0.177946668682271,0.00220382402582563
"KDELR2",-0.420307796373558,3.50081333983271e-09
"SCEL",-0.857862560279087,7.18224307316299e-06
"BET1",-0.30225784398538,6.52080806522895e-05
"C2orf42",0.491348731344881,1.3942856378931e-17
"CCDC77",-0.0619015950358124,0.270668813060935
"KIAA1755",0.648350663029545,0.00218149168633162
"MAGIX",0.670542410572478,9.5562882642796e-08
"BTBD1",0.291615906407145,3.23037235988873e-08
"MAPK12",-1.10016885873029,0.023581129130058
"S100A1",-1.16512629716864,0.00548369095938647
"ESCO1",-0.174198786987695,0.00353947826764833
"ATP5E",-0.123403133832459,0.724136161326272
"MAGEF1",0.711771470427053,9.1704456049508e-11
"PPP2R1B",0.433049882946825,2.35995743748651e-09
"SNAI2",0.269575773023027,0.0228396255996835
"GDF6",-3.69810849115993,2.90871440562183e-11
"HAUS7",-1.49175671552457,1.24229785993454e-08
"HERC4",0.0309751126895925,0.586375396558712
"ANKRD22",-0.569482649712524,0.0636687628682906
"AIRE",-0.20201464324388,0.0575512323072738
"DDX47",-0.0295125382611179,0.442978037698888
"FAM86A",0.240094472871245,3.36903794279769e-06
"P2RX7",-2.74049478296314,2.68495337907829e-12
"PACSIN2",0.399392131496835,5.84277916893059e-10
"MGA",0.217169335072609,0.00728040910767913
"UHRF1BP1",0.0760880595434559,0.280885116166231
"COL4A2",-1.64508842079596,7.88948084905536e-12
"ZNF48",-0.0751205706146241,0.137341993704523
"VPS35",-0.0983285098308464,0.0224067222324617
"AGK",0.39178799934364,3.01646918756036e-08
"CD47",-0.12139995695544,0.294672875431624
"SGCG",1.84809376299484,4.77206218729927e-08
"CCDC71L",0.57419083179717,0.000392655578746757
"KDM5B",-0.0664362054906142,0.289470328523447
"PAPPA2",2.77891166754157,6.35997409120024e-11
"DPYSL3",-0.885830388535693,1.8502240887252e-06
"S1PR2",0.314269109570308,0.00396375807903331
"KLHL14",3.483052701819,4.32644477490239e-12
"SLC2A13",0.794672799059163,1.18059710248407e-09
"CAP2",-0.49941713900059,5.1157050185493e-07
"ZBTB37",0.448682671735824,4.18350480136323e-09
"ABI2",0.250600040131994,5.23306413990198e-06
"LENG8",-0.476837813302689,0.00388758702962169
"NFIA",-0.691726631741992,2.32863342780703e-13
"TMEM165",0.0619678760771549,0.139217184332733
"USP18",-0.211936781526377,0.00404119605601691
"NUDT1",-1.20112063772574,2.26578473151465e-11
"TBX19",-1.31986889656476,1.20644924189275e-11
"DNAI1",0.714525590198951,1.64495535207875e-05
"UBE3D",-0.0470949142646901,0.919692689051692
"FAM122B",0.0906034333847945,0.0109118816380799
"ATP10D",0.265602874554302,0.0016965742542151
"ZSCAN5A",0.166011472740377,0.000209403594550029
"ARMCX3",0.250512494150231,1.44994395971159e-06
"RCAN1",0.599914906905575,6.3856280107345e-06
"M6PR",-0.389151331108282,3.26095618558959e-09
"CLEC17A",-1.75953260116631,8.15058457293423e-07
"HMGN2",-0.270867248023672,9.32050390382983e-06
"CLTB",0.051712361774424,0.0852589706863085
"FAM24B",-0.657850396917697,1.55657574284017e-07
"ARL6IP5",-0.342405528297547,9.84489882980356e-06
"SLC25A1",-0.104088581850286,0.237076817144672
"RNASEK-C17orf49",-0.392006871174065,0.00082158489609394
"PCDHB2",-1.52086217627756,5.38609474271927e-06
"ARNTL",-0.285840025148629,8.90222566676753e-05
"CD300A",-3.04342699733636,2.15834453497571e-12
"CMTM1",-0.861361181329094,7.44390078468482e-07
"MAPK6",0.0279439377919015,0.383904121159271
"LGR6",1.82112340455257,1.22645376718725e-09
"RABGAP1L",0.444953537991569,1.43652673209772e-09
"FAM210A",-0.121611168877671,0.0573411179069246
"EFCAB4B",-2.31798954356447,2.46069686887886e-12
"DR1",0.138767064508297,0.00281966049117508
"SFN",0.152667886063611,0.511269010633187
"SLCO4C1",-0.272273961714369,0.0250836606354834
"NEK10",1.06572450273767,1.09384369943166e-09
"ERBB2IP",0.257356044288244,9.42253186206554e-06
"SAMD9",-0.357863743476722,0.00083987331400628
"ANGPT1",0.938025413886716,4.69193854330704e-09
"ACSM3",1.21115644915242,8.77265171379449e-09
"ADAMTSL3",-0.488123424672811,0.0105523706786402
"JAGN1",0.383008873007494,3.63596478004753e-09
"UFM1",-0.367623654421601,2.6958484567689e-10
"SPIB",-1.24369677647701,0.000157299137828634
"IL17RB",0.00915463122910154,0.12138782358197
"SHROOM1",-0.878662001823312,1.42855910862111e-10
"CCDC147",-0.701058282802214,8.48503634534672e-07
"IL27",-2.24145927144531,3.16223075967756e-10
"PTPLAD2",-0.0212907027381242,0.846164435279061
"ZNF41",0.182956374853125,0.00077391367779188
"PCDHGA11",-0.879520171609396,0.0715199686969533
"HIVEP3",-0.145495740944452,0.511269010633187
"PNMA6D",-0.855257760575798,0.00650205301631641
"IKZF2",0.098178617581655,0.705488487482349
"MRPS31",0.32914657635402,1.56563739062435e-10
"CDO1",2.45755626307184,1.7334318727051e-12
"ZDHHC19",-1.38753188875456,1.71483528930901e-06
"GALK2",0.271964211189003,9.52308172188652e-06
"PYCARD",-2.04904754447494,4.71624096777339e-12
"APOBEC3F",-0.917481874663649,1.75847415904639e-17
"FRMD6",-0.0423666643940104,0.329758027765741
"CHRDL2",1.51146483861477,1.17017782445409e-08
"TIMM23B",0.368282707188908,3.79513521466128e-05
"LIMK1",-0.770905919345495,6.06601023538609e-07
"COMMD3-BMI1",-0.121608587755802,0.113727886249583
"NPIPA1",-0.741055523840641,1.30326466484018e-08
"C3orf49",1.15859727958477,2.58454727876078e-07
"ITPRIPL1",-1.50220996385048,1.67658252777335e-10
"FAM46B",2.88531555443362,2.46287872404468e-11
"PLEKHA5",0.182176867266572,0.0715679406734962
"SCRN1",1.04593087705169,5.90884799880949e-10
"TBC1D2B",-0.906889180753995,1.67700222530729e-16
"ABTB2",1.60129144000277,3.16034695581245e-11
"RGAG4",0.958273994803804,2.21183322688041e-14
"CD1B",-0.751212313174924,0.00901537428301658
"FXR2",0.22025059042377,2.61481838356197e-07
"RBM10",-0.0165380182061643,0.672252867293385
"MKI67",-2.1563542529588,6.6242107983796e-11
"PHYKPL",-1.19143596564264,1.616818811272e-11
"ZNF324",0.241310043002612,7.57262042812267e-07
"DGKQ",-0.307006269353445,1.50148068157946e-05
"GABRA2",3.94981152809529,1.62028495707201e-11
"C1orf194",0.541370106855886,0.000618953025080477
"MPC2",0.207311068590034,0.0105338541932798
"SYNPO2L",1.10854075335314,0.000290915622967025
"C5orf42",0.0355006251085932,0.666505159541012
"PTH2R",0.0425963171283605,0.706872607738908
"ARHGAP12",0.264383970454029,6.26081278300818e-07
"COL8A1",-2.35911785219422,9.35456348364841e-12
"ABLIM2",0.328355795435685,0.0361986768416857
"ZNF768",-0.350547620388468,1.12743761708792e-06
"CHORDC1",-0.0189060730853541,0.805107506917608
"MTX2",0.470173984932179,9.1704456049508e-11
"GDF7",1.85981302684489,4.92384676593588e-12
"CEP72",-0.320241885085874,0.000327959574614998
"ZNF496",-0.379452920534495,3.05020260400667e-09
"MPG",-0.802661648677949,2.25457621125539e-12
"EBP",0.561082334699858,2.35224803937136e-07
"GDPD5",-0.939534068865725,1.35030959936331e-08
"PKN1",-0.698229459898711,6.75055507666874e-16
"GAA",-0.382299794746078,5.71996453487677e-07
"PKD2",0.195417834083395,0.0335626099152721
"MME",1.61626184411208,9.29043687665926e-06
"RP11-146D12.2",-0.76190002909507,0.00778938822445368
"ZSCAN29",-0.182209544505799,0.00568942924315065
"TNFRSF11B",0.692092011346549,4.90034278963261e-05
"B3GALT4",0.346591778578501,0.00868025869256525
"ZNF347",0.140183534767591,0.0515725939221771
"LYPD2",-1.55803145883712,5.28526644167548e-07
"FBXL7",-0.576145888872455,4.39141759919589e-06
"ENKD1",-0.302782495760034,1.97315737615636e-05
"ZNF534",-0.598295550135198,0.0547207218316452
"ANKMY2",0.0847102351215252,0.0235808041268905
"TMEM151A",-0.626551842531419,0.00352607352591678
"MINOS1",0.26593536266982,1.4556424471228e-05
"CEBPB",-1.11571926084605,1.05063036321699e-08
"ANKS1B",-0.595753603447219,0.000983846857842682
"PLK1",-1.7249505443335,2.33114887385583e-09
"ATF2",-0.0227996927550542,0.629911184455332
"C14orf79",0.275259057280595,5.92281089153033e-05
"ZCCHC6",-0.324877625055429,2.58248469996363e-05
"C9orf84",3.26006962448032,1.99855599618284e-11
"PNN",0.118667633185085,0.0771995845232111
"SNRNP70",-0.170929388740301,0.00399290191539577
"TMEM87A",-0.236449807215566,0.000775186307011878
"APOL2",-1.41235762152434,5.62588898763007e-11
"ZNF71",-0.279109730183888,0.000100846361667664
"TTC27",-0.357153386301619,1.07799185416386e-10
"FAM78A",-2.27531420147718,4.92384676593588e-12
"SPATA2",-0.062545739292089,0.209457132331642
"MOGAT3",-2.15568219757156,6.40691268926929e-06
"TBRG4",-0.338000961683118,1.50570008870606e-07
"POLR2M",0.0296693995785713,0.633755943938926
"FLNC",0.28160142047445,0.00660655150788323
"SLC44A5",-0.482891952219652,0.335858417329122
"RDH11",1.06914465471131,9.7606230176489e-12
"TBC1D10B",-0.433365268105618,1.2142505991506e-17
"GGCX",0.04671727139662,0.0588088590156068
"H2AFY2",1.14928445358353,2.39845693715539e-10
"NAPRT1",0.424174759079419,7.60705642364113e-05
"CNOT3",-0.0695606132409257,0.0940617353736168
"MAP1LC3C",-0.609276590761191,0.0312480458531627
"RSPH10B2",0.131018599475401,0.336343024287863
"BCKDHA",0.321738068477567,7.18764960869596e-06
"AC105020.1",-2.33097513790126,4.48536573757372e-11
"USP30",0.0432721608898063,0.399672136533944
"B2M",-1.29326066060406,8.50612401832545e-16
"DMWD",0.0641999270887474,0.249784473857739
"DLX3",2.54338386101528,2.64738706055073e-10
"KLRG1",-0.461082829500349,0.000408022917196382
"TPPP",-0.110919793995826,0.790392952891475
"ACBD7",1.63591972602945,2.68495337907829e-12
"MCHR1",-5.7862842875427,6.94064905932005e-12
"PPAP2C",-0.479548299161688,0.126822836152987
"ZNF460",0.812472158995422,7.96385896354442e-08
"KLHDC9",1.02207767345314,6.83612973491093e-18
"SOD2",-1.29792014590497,1.9665173978288e-10
"GIMAP1",-0.727588771299924,3.234121537018e-08
"KRT15",-0.620751042907974,0.960143577666027
"TM2D1",0.087611196679644,0.0971542022105276
"TUBB4B",0.188607985081795,0.00363965204667241
"THOC2",0.0773222182176152,0.117043260471936
"LUZP2",0.791252509198205,5.88483090639775e-05
"CHP1",0.936208407382482,4.9743838453479e-11
"PRRC1",-0.281588283214049,3.16502716479925e-07
"CYP2U1",0.298616104409387,4.02162371825389e-06
"C21orf58",-0.587909459932471,8.52141084725427e-08
"ZFP82",-0.251967097760698,0.000122850949712954
"CYP19A1",-0.426484462574879,0.132799342999839
"SCXA",-0.144170307570673,0.383904121159271
"NCDN",0.265701385980732,1.80648024217338e-05
"PPARD",-0.685498559757361,1.02087939453561e-09
"PIEZO2",-1.93974399758428,5.14040289525504e-12
"GOLGA8T",-0.624651556346669,0.122123985083725
"NTAN1",-0.398221462750493,1.06670270427908e-08
"AGT",-1.22728610239519,8.57125037169067e-07
"RP11-706O15.1",-1.19737338457143,3.50964889956524e-12
"AKT3",0.0661238985450971,0.383904121159271
"OPRL1",-1.13003973559539,5.62588898763007e-11
"TIMM21",0.323498396144791,5.52193091545469e-09
"BCL10",0.0577485941504072,0.8569520457102
"CASR",4.59729683788191,1.05765252938559e-21
"PFKM",0.88524091078135,9.75251953019852e-10
"NMU",-1.95177945423875,0.000786111377815349
"RP11-403P17.5",-0.244795908643237,0.335861874458364
"NRCAM",-0.248412596443448,0.392301251500669
"TYK2",-0.814931228032881,2.19551945377495e-18
"PTPN18",-0.490976606442292,3.8859363587341e-11
"UGT3A2",2.36237663794595,1.93201236116342e-09
"SFRP2",-1.95883812613683,0.00102230589483121
"NHLRC3",-0.0642708011131354,0.21115245269206
"EPHA10",-0.696047505556909,0.597119866298836
"PLD5",1.91906479987365,3.38457072100750e-09
"SLFN12",-0.92972366830859,2.8633748194829e-13
"UBE2R2",-0.0750905808479132,0.0902141173664133
"CTD-2547L24.3",-1.73569436424715,5.58953170324661e-08
"OSBPL8",0.280026500090555,0.000218175101751384
"FNDC9",0.905479746545657,0.000533129308116127
"GGT2",-0.618362961299437,0.00899678936406457
"ADAMTSL5",0.442823547951506,0.00440717557229595
"ERCC8",0.271900836485192,2.09440361149198e-07
"PGM5",1.30810600702179,3.04011122231002e-10
"RTN4RL2",-0.713099384246411,0.00508503395338216
"NUB1",-0.230533715104132,0.0121313584520759
"AC069368.3",-0.499325280272564,0.0813623670331125
"AC004017.1",0.729188340178405,0.011178549909064
"PLXND1",-1.53886373322007,8.59147611912281e-12
"HCN3",-0.220682710549689,0.543200624257621
"CERKL",0.0855278488071196,0.0743867243833103
"TNKS1BP1",-0.177193770886301,0.0644701020945689
"SLC38A2",-0.17315760868677,0.0996879914824226
"MFSD9",0.12629808891929,0.0250993063621092
"KLF13",0.0443219446968044,0.504661091138685
"TAOK3",-0.0135594936469907,0.800969193521346
"PTRF",-0.748851838244029,1.25711262293378e-08
"G6PD",-0.18397018425482,0.024150551447713
"ADAMTS17",0.582609131826684,1.37687709008062e-05
"HADHB",0.565010791509366,1.13641356534845e-09
"PRICKLE4",-0.119049097941888,0.248175914133922
"PRKAR1A",0.385886850856719,8.62883187210959e-09
"GIPC3",-1.09625357201804,1.9157217647535e-09
"APOBEC3A",-1.33748848372647,1.25701481554694e-08
"MTDH",-0.270414107600157,0.00106470774227785
"NRK",4.75877512508021,1.84210205492985e-22
"PIM1",-0.0703234750782684,0.828272601074338
"ST18",0.472162330613607,0.0505450473809281
"ZDHHC14",1.07253795031412,3.23857434784557e-15
"CRYZ",0.35496685033837,8.05168712772999e-07
"ZNF396",0.496546128495556,2.46063187347653e-10
"PAM16",-0.363542062970577,5.29974958680879e-05
"ANXA9",2.35713079997553,8.54174609873565e-13
"AURKAIP1",0.38217571848403,9.35761941034031e-08
"SMCR8",0.0091874667761509,0.912867215629615
"MAP3K2",-0.228332332013546,0.00236766805442428
"RASGRP3",-0.895720488460444,2.56762371577695e-11
"GPR124",-1.20096451631668,2.51236819960013e-09
"ZNF223",0.339289834501736,7.61497408214059e-06
"RP11-343C2.11",-0.102578183148466,0.758365567138432
"PNPLA3",1.60506395397976,8.64052890128262e-05
"TMEM41A",0.0249205813949942,0.684906706427403
"LIG1",-0.973914617814532,8.90110567520638e-23
"C2orf44",-0.206891065201907,0.000111972197184921
"AC005481.5",0.335939487383719,0.0171922696690034
"LAMP1",0.590302204267614,2.46287872404468e-11
"ZC3H12A",-0.0148354804943942,0.847369259887362
"SOCS5",0.110239584777464,0.373386947060448
"FCF1",0.200473139735012,0.000148144131486491
"MRPL21",0.056135129124435,0.252637959538162
"LILRA6",-2.69904898347985,1.21824985533154e-12
"LMNB1",-1.36879997102779,1.21651534558429e-10
"MT3",-2.90093495499828,0.00192865426192498
"GTPBP10",0.0591578954140868,0.0303019943316639
"ZNF780A",-0.125250715570849,0.0215225517186285
"C19orf48",-0.722713141775118,1.55389665841642e-11
"DEC1",0.630530972924249,0.0063772824856616
"STARD4",-0.193183351689389,0.0530906214782185
"SCN11A",1.17344593416233,1.82809012364525e-14
"KLHDC3",0.276464647306673,5.36463012863642e-08
"MIPOL1",0.970844186163416,2.86484014688878e-17
"SLC25A12",0.722685989500247,6.62488455491205e-11
"RPE",0.33984112787277,2.95298373789646e-12
"CA10",5.61546168328394,1.05355719670077e-24
"AC127496.1",-0.335994821536789,0.0398638929002371
"C9orf170",0.953211113936711,1.41791830862804e-06
"GNPDA1",0.0629246006615016,0.698010522740065
"SDHB",0.85992019784481,4.23845426726868e-18
"ALG2",0.255260031502942,8.99524467169138e-07
"KCNIP2",-0.853631511971682,2.19922570748395e-05
"SAFB",-0.153264882861487,0.000236440240447194
"SLC48A1",1.58895401068675,1.15647049362839e-11
"BHLHE41",-2.88445910986263,5.60189142971327e-12
"FAM81A",2.78391247190793,1.1150247547181e-12
"BTG2",2.07264898483521,1.690178734298e-11
"PSMD7",-0.172339949058903,0.000513250339017555
"TMEM25",1.18070407406988,2.18221607632376e-11
"GPR64",-0.1657712077259,3.86637469793359e-05
"ING4",-0.114818105519795,0.031122732556509
"RPL28",-0.763533074824261,3.43288624938719e-11
"AL353698.1",0.0382873581289216,0.96635140285541
"GPRIN3",-0.164996048872541,0.682250072985534
"RAPGEF2",-0.321777930304387,0.00197599691711182
"NT5C1A",4.18170874483424,7.22746054019952e-11
"LAMA5",-0.654526965092499,3.08234715338771e-06
"NOVA2",-1.42824003765511,7.18747939454586e-11
"RIOK1",-0.113506088941037,0.038380942758903
"CCDC64",2.13199893095749,5.14040289525504e-12
"UBE2S",-0.432468029900972,0.00209402058239449
"MBD4",0.0635061268578969,0.328137191120604
"RNASE6",-1.65375406628776,7.43327200385773e-13
"DGCR6L",0.186791290614778,0.00526649344934769
"CYP1B1",1.29101057237735,2.91688958919069e-09
"ROBO4",-0.690441217087422,2.57716401639023e-06
"DPF3",-0.485599516549382,0.172044446863384
"NEU1",-0.309169536836006,7.04428783114183e-05
"WIF1",2.61919245910798,1.52525462066642e-10
"USP9Y",0.651917055303006,0.000251434447124599
"LIPE",0.391820671995017,0.0013675870879117
"ZNF224",-0.233867309239146,0.00961895181709784
"TFAP4",-0.496443892271104,1.35819087190282e-06
"SMN2",-0.266427154178364,0.000170908795986028
"GXYLT2",-1.93852919448442,3.37643410874333e-08
"FKBP15",-0.507794019871682,2.30524359284049e-10
"CACNG4",0.857514948877382,3.79421807229988e-08
"ATP5G3",0.872343509054112,2.34567864233703e-17
"HK3",-2.15389525890428,2.92921809363912e-12
"SH3BP4",0.957623400734981,5.62588898763007e-11
"CTC-786C10.1",0.259897911846705,0.128387483856956
"CEACAM4",-1.67225936717738,7.74483712407556e-10
"ZNF528",-0.158242472553802,0.167429032355238
"VPRBP",0.706683561972554,4.5000449074882e-10
"CYP26A1",-2.46791950526996,0.833034768241745
"MED14",-0.124480204432396,0.111441544057886
"AC073343.1",0.439083090363673,0.00288564182602696
"TMEM52B",5.51913960403715,2.35556407205325e-12
"TTLL7",-0.864375421638616,1.51977757709139e-05
"PRPF19",-0.141839794309975,6.05581328855378e-05
"KREMEN2",-2.28476946207418,5.07819021535541e-06
"XDH",-0.960884898730624,0.687013980383693
"CS",0.337207965780337,1.07863242778665e-07
"MAPK8IP3",-1.09357162181501,9.75164734505584e-10
"USP38",0.323583436047327,3.84658130035243e-09
"FAM187A",-0.523391717030382,1.33251632785537e-09
"DCDC1",0.371455555266813,0.000452352636526481
"AIM2",-2.81819402519929,2.49534826020894e-10
"LRCH2",0.39498897137075,1.96578567315123e-06
"SYT3",0.018133364896892,1.6136339022787e-08
"IL17B",0.164404441711869,0.828272601074338
"CUL2",0.0332446266577833,0.520214211621654
"CHSY3",-2.19934998398491,1.83814405614258e-11
"A2M",-0.423472668934959,6.69124315463258e-05
"FOXD1",-0.161963520376303,0.246899955284009
"HAGH",0.729513089403588,6.06601023538609e-07
"UBE2C",-2.49670653229143,6.63680547674906e-10
"CTSG",-0.0453802319289744,0.56158672890081
"P4HTM",0.45920343566892,3.02753810163411e-09
"SPINT1",0.505368651857133,7.75902185812458e-05
"FUZ",0.0613564201420171,0.343584610096112
"CYP4F22",-0.625373200374157,1.36280990068945e-07
"C1orf106",-0.0245427242681302,0.835861249509737
"SERPINF1",-1.29016787895134,2.08826419325951e-06
"SLC10A7",-0.191794577469631,0.000607437617106829
"HFE",-0.897444570486607,2.56762371577695e-11
"KRTCAP2",-0.411129374399463,1.63243320123019e-06
"LGALS9C",-1.77138442839508,1.53979795746648e-09
"AC026740.1",-0.82589808217684,0.00010616862483511
"AP000721.4",0.404805576667888,0.202168589778565
"GNG5",0.194302699042133,0.000545375861455915
"FBXO34",0.677065171964133,1.74488555950296e-10
"RDH14",-0.0745691385800704,0.111826780922527
"TRAPPC9",0.247533200360317,1.54130658686599e-06
"ERMARD",-0.131185663845319,0.00586746644861884
"FGFR1OP2",0.13357735100427,0.0006131195852536
"PLOD2",-1.93468022958405,3.95301903368186e-11
"TMEM66",-0.573919058097319,7.93828518725926e-10
"TRMT44",0.268139179007322,0.000336325475939429
"DCTN4",-0.349524035092054,8.47483631692272e-09
"ADCY2",-2.6212820664326,4.45433236473643e-08
"ERC1",0.37606997083749,9.55743856306302e-06
"HPD",4.58817451768202,4.07265145655376e-09
"PDE4D",0.473457981989426,1.26823243622793e-08
"GOLT1A",0.396179909048275,0.000261054008300288
"PAFAH2",0.897766731571101,2.57042769754751e-12
"HMGXB3",-0.532823115565872,1.83814405614258e-11
"TMEM249",-0.645743074943497,0.016894580890636
"DAB1",0.989384582755066,0.000240340014494667
"CUX2",0.438469256319984,0.0931375415922254
"FBLN2",-0.117353086516491,0.58027231807659
"PHF11",-0.168983282575049,0.00510972477535447
"TBC1D12",-0.182311821303516,0.0136035160916212
"PIGY",0.210809007163103,0.0725022285762131
"TMEM229B",-0.708551368319946,3.64022545411389e-07
"DIRAS3",1.88211000705965,1.16851087719941e-10
"PAQR3",0.628125049851167,2.64050069145838e-09
"PCDHA3",0.881084819831695,3.47040273347023e-06
"TNFSF9",-3.43743472432211,6.64995679575884e-12
"FAM122C",0.156166465180982,0.0196460840534379
"HIVEP2",-0.0470588647655452,0.505484303106298
"GOLGA8K",-0.304685412450512,0.604852824799728
"ECHDC3",0.714063999916915,1.39435466557983e-07
"ADPRHL2",-0.841571336392006,3.96828348703594e-12
"NBPF11",-0.229791448913787,0.00352630449004769
"CENPJ",-0.491809021021006,1.53842477130215e-08
"FBXO24",0.906233013785011,4.07628322693889e-10
"CNFN",-0.512798248668539,0.0565938252756514
"FAM49B",-0.306645568721443,0.00118884694276214
"GDF11",-0.426963458736832,7.56595838632929e-05
"C22orf43",0.482932163125519,0.0109116876135352
"POC5",-0.386890395386605,2.01232654035982e-08
"SARNP",-0.0612312695342023,0.232290079468884
"C4BPA",-0.726214846804222,0.627324087412885
"NDUFA9",0.404186787002146,2.46694698936676e-07
"ADNP2",0.301508343641616,4.2648207237085e-06
"GOLM1",0.897558165587817,1.6163432279671e-08
"HP",-4.6941735427691,0.000103120549778416
"BUD31",-0.248404562931562,0.00370286188039095
"CLEC11A",0.154880199897847,0.0700295009764509
"FGF12",0.609683458427367,3.52457466799337e-07
"PELI3",-0.461440738604123,1.87512512403779e-09
"XRCC6BP1",-0.188056649921728,0.0082976766553604
"CLEC2D",-1.90116708003915,8.59147611912281e-12
"ZNF286A",0.119329414299292,0.096482595098935
"PRPH2",1.53237677738462,6.8983647630072e-10
"TNFSF15",1.43270394842642,9.94339534755461e-11
"FAM180A",0.492002001693694,4.86510353144103e-10
"MIEF1",0.14178256301714,0.00164939619649907
"ING5",0.646320258382938,9.75849043200469e-17
"SLC25A3",0.476084012162378,8.45549397195705e-11
"NOP56",-0.619185079835569,1.42855910862111e-10
"ZNF704",0.340036051490571,0.000904801971394102
"ACSF3",0.318820532851351,2.80150240520093e-05
"C19orf44",-0.225844904570405,0.000101860304538418
"ST8SIA4",-3.57653680884916,2.06590247695105e-12
"PRKAA1",0.18395970246069,0.00960792944746477
"MMP20",1.20055888252986,0.00021340251057898
"DHX32",-0.16957788294045,0.00132936674572537
"MUM1",-0.187640166585695,0.01192591102872
"SETD9",0.3725719437897,5.10627943005833e-08
"SOST",5.71205019881014,1.620635440218e-11
"C7orf26",-0.132368566017918,0.0555433312730424
"C21orf91",-0.189072509088763,0.397394354380133
"ALS2",0.326504956571469,2.27612471517248e-08
"RAB39A",-1.45633778809313,1.72522685913941e-09
"OAS3",-1.03937261119785,1.42839407140037e-11
"NPY1R",1.65440215659451,3.80027112176896e-12
"C9orf16",0.544899441998663,1.63837362528936e-06
"UFSP1",0.119885217406406,0.0216963409341356
"ADAMTS14",-2.74542537516917,2.79036107669081e-11
"VTI1B",0.314398672437385,1.32576199743636e-06
"LARP4B",0.231683036042451,3.61451535398272e-05
"PEX7",1.01182361225001,9.35456348364841e-12
"AP1S2",-0.503114747221421,5.08187866706467e-06
"CHD8",0.0280104023180652,0.861751130632725
"CC2D2A",0.569448652470244,9.31517936674248e-11
"C19orf35",-1.23374009903976,4.719451626708e-09
"TLN2",1.05273317574209,1.22800821971197e-13
"HMBS",0.121754070450223,0.00966093549416314
"IQCK",0.459317385928566,4.90202583578531e-12
"RGS9",-0.510381699794038,0.306078961812177
"CACNB4",1.76927652580875,1.13641356534845e-09
"FAM71F2",0.341521498162402,0.0274490892664587
"ALG1",-0.247937697368064,2.99188479822667e-06
"USP6NL",0.210445967362373,8.86221467899933e-05
"SCGB2A1",2.27203048297572,9.03177306095754e-10
"SAAL1",-0.202289070810443,0.000746893514924902
"CACNA1G",0.0774453570696121,0.302666397684585
"EHD2",-2.12434429139375,2.79036107669081e-11
"MAP1LC3B",0.0396456793159388,0.311607691919919
"PNPLA7",-0.450480106664651,0.0170223559849661
"PDLIM1",-1.64055890107382,1.11070698229608e-20
"AGMO",-1.25801280127367,1.96132764010445e-07
"NRDE2",0.370131489104461,7.91647017954261e-10
"ANKS4B",0.307177199943069,0.499552479403633
"CCNL1",-0.110900197312654,0.698010522740065
"CORO7-PAM16",-0.700356015983331,0.00838433189783578
"SLC35A2",-0.00229256479121887,0.587137864246766
"EPM2AIP1",0.837882577502183,4.04999493281993e-11
"DESI2",-0.156375206302414,0.00322180092024575
"TNPO1",0.345677936926776,2.88778632094779e-05
"TUBGCP3",-0.206567260154637,2.71913259887148e-05
"DPY19L1",-0.74005314690785,2.39845693715539e-10
"PCSK5",-0.593729546393287,0.000735558577222931
"ECSIT",0.0172792686504604,0.527110468013058
"RANBP6",0.684804435592768,6.6242107983796e-11
"CRELD2",-0.479189099829149,2.77857168514493e-07
"HTR4",0.284195786396375,0.0287547630806637
"ZNF880",0.544065874479008,1.31134233745354e-06
"CCDC40",-0.0345115007858166,0.604128388871079
"KMT2D",0.00462993157163893,0.945041207746888
"ST5",0.347691291094089,0.000979565480567976
"VPS29",-0.0473972486827812,0.225422597737161
