"","FC","rawPvalue"
"TAF4",-0.541473990010386,1.28125634279503e-05
"PABPC4L",-0.510480081058935,0.14761934357557
"FANCA",-1.16963088432229,1.80033381558246e-08
"USP33",0.369605878808196,3.5701394137564e-08
"SLC39A1",0.0484116973291648,0.252648984550288
"CDK18",0.0207836632990972,0.137116900620166
"CSNK2B",-0.302400073003341,1.84287935715986e-06
"RORB",1.12541945555043,1.14294427448544e-06
"DYSF",1.7620680952788,8.79719397863617e-10
"OR5K2",2.0381102539051,4.11213866149421e-08
"ICAM1",2.34417062089613,4.1313472067693e-09
"KIAA0907",-0.986545869093016,8.26281862663173e-09
"ZC2HC1A",0.53959939743434,7.16339600075575e-06
"PCDHGA1",-1.21050060011632,0.00333963056501485
"GBA2",0.547400484794503,5.97173184678198e-06
"MYL4",1.76554417571151,2.06244817751496e-14
"PELI1",0.118248029125965,0.409549939196819
"NFKBIE",0.148823024114735,0.316723234818021
"RABEP1",0.375601399135746,7.73591732286407e-09
"TET3",-1.26531215276879,9.34704858522067e-10
"RIC8A",-0.0797765709321467,0.128246323081485
"ZNF830",-0.0578575061444173,0.396227638662518
"NUP43",-0.807000962900776,3.78418539700843e-09
"ZBTB22",0.700408079453624,2.82975145606302e-15
"MTMR3",-0.064135906705804,0.416769610436843
"SLC3A2",-0.805167734693869,8.10485983396854e-07
"HEXDC",0.399575483455973,2.82982987587266e-05
"TMEM189",-1.24137373401742,9.34704858522067e-10
"C17orf75",-1.02217141374962,4.1313472067693e-09
"PTPDC1",0.0692159501887994,0.179658991978851
"UBE3B",0.0481606364324172,0.297923904408269
"APEH",0.359837367371664,6.64579404273587e-07
"DOK7",2.17070976833317,2.09757072249365e-13
"TRIM37",-0.521029164574816,1.59051428794353e-07
"TTC21B",0.202575676083899,0.029915642617413
"GJB7",-1.70329194227703,3.11690226828008e-07
"GPRC5D",-1.51453850024214,0.0710491614118458
"DCHS2",-1.94419541831818,0.00915034805063108
"GOSR1",-0.253479677208908,0.000510515458638168
"GPRIN2",2.37738546742574,4.12819192852806e-21
"TTC8",-0.101690370124045,0.449652558296502
"RSL24D1",-0.0155747961580683,0.9230974354523
"CD248",0.320613293880278,0.0293719913231737
"OGFRL1",0.100444686766868,0.113152947538583
"NOA1",-0.519577303422127,0.000271887418934234
"EP400",-0.128869913617674,0.151832434162361
"THOC5",-0.672598310053138,3.16685614792539e-09
"NAT1",1.03957818810517,7.92899937867618e-09
"CAGE1",-2.93679208132238,5.68546554049524e-09
"POU3F1",-3.89696981365731,3.26883202319294e-09
"EFNB2",0.398240530078802,0.00527410110850719
"SIKE1",-0.814421229996038,2.74070948622951e-09
"TBC1D20",0.258493016369686,3.17463875323265e-05
"PHLDA2",-0.691511962899291,0.000211178614086532
"FOXP4",0.258308796174511,0.0190406946765051
"C8orf34",2.77171952133366,6.80109200783601e-20
"HCAR2",0.063702030408562,0.696759333193394
"FRMPD4",-0.330366653498,0.0728508798781061
"FBXO5",-1.38036341213135,2.58371048370815e-09
"PSAT1",-4.64695541522435,8.79719397863617e-10
"ALX4",-3.34540238951151,0.00843386148164109
"SAA2",-0.525499908400583,0.629334375634266
"EBNA1BP2",-0.72227516789386,2.41034112686342e-08
"NIF3L1",-0.762792224732291,2.90698422155078e-09
"DEAF1",-0.307832164761155,0.0111947515949219
"SCNM1",-0.549826895022752,5.72119843122359e-07
"FLRT2",-0.542328667303803,0.0611048408568032
"GSG2",-2.63231893746382,9.34704858522067e-10
"IGSF5",-1.00607539650253,0.889872067410534
"CCDC43",-0.462336393314763,1.208250553122e-06
"EGR2",1.45840074686291,4.92208193201699e-08
"PICK1",0.0364661269429725,0.300893766782029
"RAD51B",-0.314725127780206,0.00139676252654629
"MEGF9",0.961217803935781,1.15753786472859e-10
"PMS2",-0.756869494479451,1.50606192608929e-09
"HARS",0.0729160274779783,0.0561470714478469
"GFI1",0.341996018073903,0.0086373047149478
"LARP1",-0.386109872602896,1.58220322264438e-05
"CYTH2",0.200072827696998,0.00259811832790837
"PLD2",-0.0574420641625153,0.595467061130702
"ATG13",-0.460285472683269,0.000112651850254119
"ITM2C",-0.612107883865285,0.0105240117726964
"DVL2",-0.585223776657019,7.34047974405276e-07
"N6AMT2",0.806028452660192,1.42521395071894e-09
"TTK",-4.40175895535657,5.76865634837641e-17
"KBTBD2",0.300880993051591,0.000332606616538822
"NEXN",2.11750586111977,4.16475105621381e-20
"ACACB",1.71690680852126,1.45765442814119e-08
"COIL",-0.764858852358157,1.65938893065375e-09
"TMEM133",1.21163299293716,3.46810191794664e-12
"SDHAF1",-0.266148425225035,0.0210473731600781
"LRTOMT",0.829444101142363,1.12187827914936e-05
"MAFG",-0.346047084994176,0.0284305052398458
"COL3A1",-2.01209881714178,6.11213149202698e-08
"NUMB",0.963511139359321,2.06335003580145e-19
"CRY1",0.791881624471385,2.41077204944737e-07
"APLNR",1.50370404147888,5.72119843122359e-07
"RBP7",0.1267743197306,0.161595562262489
"CUL4A",-1.2196126620864,0.00266366397416508
"RAB3A",0.0154120654181193,0.434264192463457
"ZNF672",0.323452187454432,0.000112195236849804
"SPINK5",-1.42431875567585,0.0102759654056097
"G2E3",-0.984200412617658,1.56028488518579e-09
"METTL2B",-0.475177521949169,9.87002535347663e-07
"SORD",-1.99611585229939,1.42521395071894e-09
"RARRES3",1.81010284889292,7.49024591620316e-19
"STARD3",0.188100314579989,0.00144145988815182
"CD207",-0.371860607444615,0.699399543300324
"WEE1",-0.777072872915303,0.000568486322514105
"PEX2",0.352613122819069,0.000317394623744578
"DIRAS3",1.03817272951042,2.46746298874691e-06
"RPL26L1",-0.430899837894176,9.8153527952559e-06
"TAS2R20",-0.0326548280744663,0.842653885633052
"TNFSF18",-1.10043646453319,0.210072221177501
"CCNB2",-4.11317918780812,1.56528682429354e-18
"PSMB10",0.6541810244895,1.63568201979416e-09
"RPL35",-0.386743436772701,0.000122033393260438
"MZT2A",-1.3810948218045,1.2184485346845e-09
"SKIV2L",-0.456070901128816,1.854004404664e-06
"RBM15B",0.0928608469871843,0.0101914620512241
"CBLL1",-0.170062436639428,0.0249173031927077
"EXOC2",0.168138803846489,0.0130474088840102
"ITGA9",2.33304389559301,8.27893173553169e-10
"KIAA1191",0.477768643747405,1.50960920310465e-07
"SH3PXD2B",-0.689288180219306,3.60241778081952e-05
"STPG2",-0.266725509113324,0.930766885902543
"PRNP",-0.716739960368541,0.00114131257796917
"GRIK4",1.77764440442758,2.41077204944737e-07
"ARRB1",2.89586872502158,3.61953573390542e-26
"PTN",-0.583157722078269,0.283938409351975
"SH3D21",-0.496087199555329,0.00228509329229136
"COX5B",-0.652830888809392,7.34047974405276e-07
"EMB",0.849300052196822,7.71355423057694e-07
"NPM1",-0.551762941435562,1.63002984203727e-06
"HSPE1-MOB4",-0.541409129186707,0.000215265322551205
"FUBP3",-0.332548198029606,0.000100957104878095
"SMPD4",-0.854733651221592,8.79719397863617e-10
"MPZL3",0.286345488236089,0.0394982842817952
"FAM45A",-0.233468214283592,0.00448394360835165
"CA10",-0.645805029891053,0.709120615601214
"DUS2",-0.294802122996476,9.41825788858048e-05
"MID1",-0.336163540699055,0.0766241728510089
"C1GALT1C1",0.212991894114865,0.00120078386716085
"ALDH1L1",-1.54255209659913,0.142294910065918
"EYA1",-1.04103574819188,0.0175629065961987
"STEAP2",-0.648513979911268,0.000137265065605683
"UTP20",-0.493070290277703,7.84572176794683e-08
"SGCB",0.533432682940076,8.97466888721789e-06
"RASSF7",0.820611171397621,4.63616658358769e-10
"ELMOD2",-0.175485332847625,0.0301198872387795
"CYP27B1",-1.53047379125311,2.04022970154968e-08
"SVOPL",-1.20712799692852,0.0436396870106279
"UBQLN2",-0.101952076672005,0.238916227601922
"UBAP2",-0.580134372762537,0.000166682034584011
"CTPS2",-0.473420647656612,0.00243640724367532
"LPO",-2.32551430220303,1.29073219234743e-06
"FMNL3",0.88160322432917,1.07346833548051e-08
"ADAM29",2.19649518186933,8.89572428624747e-08
"THBD",1.01224196898005,3.04619859148921e-08
"NPC1L1",-0.436528183475012,0.434261515942971
"FAF1",-0.509868191085268,8.10485983396854e-07
"KPNA5",0.836460906355178,2.64996207943180e-11
"ST5",-0.0135800384177962,0.913742149357398
"SMPX",-1.08158872715521,0.0207665719133489
"GSTO1",0.164238765421743,0.0756994184901028
"OSGEPL1",-0.451608394637035,9.62226558495981e-05
"CXorf21",1.64492033560212,1.05491281837673e-09
"C17orf107",0.0994315390766136,0.202580929413516
"SLITRK6",-1.4931825032966,0.0021424331410393
"MUC5B",0.318250702405001,0.00687336946645207
"CACFD1",0.889402380923267,1.10045092764477e-07
"ZNF254",0.562530503862422,1.297663745819e-06
"ST8SIA5",-0.804611187665358,0.179646319083465
"NUP205",-1.17719341932123,9.92134790596035e-18
"FAM149B1",0.306988738906311,5.4596530717084e-05
"GPR98",0.705133540523822,3.90129120632328e-05
"PCDHGA4",0.259176494449952,0.000117320704426747
"CCNB1",-3.49587018234414,7.79049220721842e-10
"P2RX5-TAX1BP3",0.651780687945733,8.87973048648698e-06
"ZNF812",-2.02108744644557,0.0930214445605754
"ZNF473",-0.396210144024232,0.0251194595851845
"C5orf60",-1.24376088227048,0.00298356658905471
"EREG",-0.14125312484757,0.00440340335695336
"ROPN1L",2.64997353163796,1.76596269781643e-07
"SPATA20",-0.248560455425954,0.0213016756552505
"UFD1L",-0.825774339187893,2.69329035643467e-08
"NUP133",-0.479161589289836,4.92120224224919e-08
"HMG20B",-0.348484444611664,5.02680821260849e-05
"DNAJC2",-0.871894342783929,5.21276786714448e-09
"MST1",0.0950133229659329,0.992063338083365
"ZSCAN9",0.128987042313844,0.0245705417850719
"ANKRD27",-0.12690900412054,0.608914346484826
"COLEC10",3.03643490546327,1.05467830966217e-09
"PSMB9",0.495108448972815,9.62226558495981e-05
"LBH",1.2094774722818,1.37777812448481e-08
"MMP15",0.583010510674125,0.000104191367351333
"ASTL",-1.67287476887656,0.0011606981924265
"E2F8",-3.24466579961633,8.27893173553169e-10
"SNX20",1.45102630113659,1.70531249295243e-09
"MFSD4",1.45959591931994,3.40013625662582e-18
"SMCO1",-1.94778821845878,4.60013447278962e-05
"LTBP2",1.40670533607632,6.19992789528317e-09
"ABRA",1.6563509769891,3.29535461721508e-06
"POPDC3",-3.04330198638518,6.98482012157407e-07
"TMPRSS6",1.59280760461632,6.56638430515348e-09
"IGFBP4",0.74166698777681,2.23341832907653e-07
"SELO",-0.458400980483505,9.66922647244267e-05
"TOMM22",-0.852711244948255,1.27149135045176e-08
"BEGAIN",-0.344186972834374,0.0444996563600379
"SERPINH1",-0.987484084989831,1.67615858819326e-07
"C15orf37",0.836390900183869,8.96576173638448e-09
"EMILIN1",-0.0582621358033322,0.282684741486175
"ITPA",-0.57852650484152,2.58995222410893e-09
"SLC41A3",-0.254473874344257,0.00367710931412273
"SAPCD1",-0.123699241252842,0.31540706137257
"FMO5",3.04598113583366,7.79049220721842e-10
"SLC5A2",1.03157182463773,1.68429644712616e-06
"TMEM143",0.0175728911200954,0.857818879843419
"GALNT7",-1.02015228947048,1.13946875907957e-10
"TMEM110-MUSTN1",1.20262558026628,4.09208159018101e-13
"ARV1",0.101258722063005,0.213509827658848
"HINT2",0.00822660780135109,0.134586384739494
"HNRNPA0",0.0353188831735167,0.113734146498833
"HDX",0.604513771085852,0.000176027700024165
"DHRS1",0.447899840059147,1.07309451780221e-05
"ZNF45",0.0789661142205462,0.122461299394327
"SPON2",0.0940252907720076,0.563287667843913
"IKBKAP",-0.436575298416981,1.2258709684729e-05
"FGF8",-1.48485545021859,0.0370952285270221
"CLHC1",-0.101646793922826,0.425242769524114
"SCHIP1",0.176845924735066,1.59077751653335e-07
"CLEC1A",1.5035452837386,9.87002535347663e-07
"TMEM63B",0.869056914149827,9.12937616395778e-15
"ARRDC4",1.04594480779174,1.69135652905729e-11
"CATSPER2",-0.0818281471507412,0.557277329118875
"RNASEH2A",-2.05949834942069,8.27893173553169e-10
"KANK1",0.551942660417135,2.67887780515766e-05
"ADAP1",0.791229075029221,1.14310804127772e-06
"B3GALTL",-0.113941472321287,0.160020589173482
"ITPKB",0.263958472046129,0.0188967516629966
"CPA2",-2.23428202189038,0.000341747342980591
"NARG2",-0.371492860823622,3.31269980191301e-05
"ART3",-2.82489944913248,0.437814539365972
"DYDC2",2.64033529834495,5.72119843122359e-07
"MMP3",-5.6055584828184,1.72488955503026e-08
"APOLD1",1.98450413709361,1.67615858819326e-07
"GPR110",0.525183018875303,0.000781286018824392
"RAB6A",0.0592106693713532,0.120139836980442
"TRIM7",-2.55434488019297,2.41077204944737e-07
"ETFDH",0.29875008585239,3.29915417860033e-05
"PLD1",-2.40372939747208,1.81008760543322e-09
"CA7",-2.29482493756098,0.0144970606055801
"NDUFS8",-0.413930818409113,2.35612937023289e-06
"PCYOX1L",-0.0863066497362182,0.575554358812896
"FAM175A",0.524690426928252,3.69364317762933e-06
"ZFYVE16",0.71831448692529,5.70350922041577e-17
"FAM73B",0.00644502991063334,0.434264192463457
"ZNF790",-0.059518708936773,0.602342732090333
"TMEM67",0.298451421638764,0.134586384739494
"GTF2H2",-0.276885271266105,0.209505541858221
"EXPH5",0.936403531714122,5.94136246385234e-09
"SQLE",-0.930279335042597,7.69784580949775e-09
"SLC24A5",1.40468662869048,3.13223959559164e-07
"SUN3",-3.35388212573649,0.000655659651770256
"IPPK",-1.02002884390767,7.99581979627966e-08
"RP11-644F5.10",0.303080172316053,0.0045385740379997
"PTPRT",0.186102964657098,0.0171088642188067
"TARBP1",-0.912256218637449,2.15673583133583e-08
"TMBIM4",1.01486176858227,7.78873351726535e-10
"TMEM241",-0.424684737308612,0.000924829497977501
"HNF1B",3.3475800449444,9.44262585194828e-19
"C1orf21",0.364795150249787,0.000154274946618889
"IL12B",0.751583358383568,0.00141048467662679
"UNC45A",-0.283858951212007,3.73223508352553e-07
"KRT23",-3.35834816061317,2.56696988045444e-05
"RGPD8",0.507673151266399,7.70164141680419e-05
"ARL6IP5",1.33820040622027,3.37650843569383e-23
"FBXO16",-0.149206614247589,0.481548304914977
"LRRC3B",-1.14982247661982,1.74135880330301e-05
"LDHB",-0.688377966211172,1.28125634279503e-05
"MMRN1",3.55218776303415,7.79049220721842e-10
"CACNA1H",1.09031753518338,1.95973184466089e-07
"RSRC2",-0.0743503472524356,0.279622740297203
"FBXO25",0.389472380624543,0.000104695110914216
"PTGER4",1.37562435978221,3.00780207497248e-08
"SERPING1",1.79468336471482,9.34704858522067e-10
"LIPA",1.27539239369233,6.11213149202698e-08
"PNMA1",-0.0160877315951868,0.863835563659328
"HUS1",-0.559289095021725,9.5753921964229e-06
"SAP18",0.114189624986544,0.132134334014895
"PAM16",-0.432180343714961,0.000867271809043258
"NCF2",1.71604727819689,3.23824061003477e-17
"ZDHHC20",-0.0570783251080655,0.577594279794947
"YPEL5",0.592881088863942,1.88004882808883e-09
"ERCC6L2",0.283590382934954,0.00216300451105289
"MLH3",0.0619248899300029,0.347378853369444
"AK4",-3.38768302919802,8.3031155599595e-15
"LGR6",0.339193512174426,0.00197738148062309
"ZNF551",-0.759300756021969,3.4520382341717e-07
"FAM211A",0.454380594207509,2.67887780515766e-05
"HEATR4",0.351954074423427,0.273866215232078
"SEL1L",0.218565896887856,0.00225887942703886
"RRM1",-1.61726703711064,7.79049220721842e-10
"FBXW8",-0.171356688586496,0.192509008685931
"KLHL36",0.150963879810424,0.0314794068510221
"BICD2",-1.00755838542261,1.2600985659415e-06
"DLAT",-0.211386987673052,0.0194072687190742
"GOLGA3",-0.161300108823863,0.167457719479163
"CCL4",1.54586057423465,9.39688124429159e-07
"PSORS1C2",-3.12659158225016,5.62837420334187e-07
"ATP6V1G2-DDX39B",-1.32175979643599,1.68429644712616e-06
"PCSK1N",-1.08479891870388,0.720963561834473
"SLC25A23",0.824235282121974,2.63754461665699e-15
"FOSL2",-0.139703928126686,0.417437223705471
"UBN2",-0.177776893769301,0.0417091348965648
"AL357673.1",0.21417485577632,0.00707560587493271
"AXIN2",1.62640306517358,8.47110193125963e-13
"CHRNA4",-0.99081053292901,0.000194163897809636
"RGS9BP",1.35933830011865,1.22634707772548e-06
"PAPOLA",-0.48885337722554,2.68148759607974e-10
"SLC44A4",2.40573477736324,1.34222833955637e-09
"STMN1",-1.74814675368186,1.12054244623398e-09
"RNF150",-0.40930949919528,0.463162579513766
"GAREML",-2.42407843669889,9.93036701162759e-10
"C19orf81",-1.24260456953002,0.00502951841304293
"TLX2",-5.00338180474102,2.47514781079562e-09
"RGS9",1.36561690940675,9.72294550428284e-08
"RTKN2",3.65872356442123,6.74801318241003e-16
"KL",3.266389967491,8.27893173553169e-10
"HERC6",0.769873942865245,4.97573480672722e-06
"CLEC4G",2.00406593671755,0.00251545393492315
"FUT5",0.667048586920882,0.0166651530523414
"BMP6",1.56955121346563,1.22318557765184e-07
"GUK1",0.116405691300347,0.0987976714436448
"PIGM",-0.401224523142707,0.00344518836613166
"NIT2",-1.19037229818412,2.0387892236432e-09
"NDC1",-1.58701881279236,7.79049220721842e-10
"FGF1",0.15249667113381,0.439959092937976
"C1orf186",1.24115675767197,4.13231748257069e-06
"C11orf87",-3.33969204543853,0.00936662375565654
"ATG7",0.670065272831065,1.83127343562353e-12
"TEAD3",-0.512733366236771,1.15100997250203e-07
"CTRB2",0.53237362198816,0.00243092415167674
"PRKAG3",-1.67575340318611,0.270054753402854
"CCL2",1.68853587877747,3.91701717677461e-05
"PCDHGB3",0.55260215048861,6.54165600156036e-06
"FEZ1",0.649304548280295,3.88557519338194e-05
"NDUFA10",-0.324778634135463,1.52743711194894e-05
"SLC23A2",0.257491575511712,0.00126319027435274
"TNNI2",1.70782978952171,1.37777812448481e-08
"RPS18",-0.373352794074997,0.00816913137356059
"GPAT2",0.388898283836255,2.13971691026639e-06
"BBS1",0.606154111960254,5.17509156170478e-07
"SCN7A",4.1502725737976,7.79049220721842e-10
"PAGR1",-0.522136892664623,8.20305253502367e-06
"C6orf165",1.69385422229714,2.67239458840477e-07
"ASCL5",-0.0188967761850507,0.254666917663717
"MGA",-0.223446729931815,0.0559597232056157
"ZNF816",-0.0395975659331596,0.728212740560018
"C1orf35",-0.774163117474149,2.0387892236432e-09
"NGFRAP1",-0.321900846519389,0.00432275311010938
"GUCA1B",-0.138676703933541,0.14761934357557
"SSH3",-0.260528214728566,0.445696606424916
"SPTLC1",-0.203956726992198,0.0584853024329883
"KRTAP5-10",-0.0453106233312507,0.642007266052347
"STC1",-0.431069040904338,0.32480367384327
"ALOXE3",-4.31556858068038,3.66275207378867e-09
"ARHGEF11",0.116478966872094,0.0407076861351475
"MT-CO3",0.321731008092083,0.00149357664052089
"DHX34",-0.970712335909922,1.51319260934015e-09
"ASB4",0.878881835707403,6.54165600156036e-06
"SIGLEC15",-0.583002522372713,0.496149874609796
"KIF16B",-0.211576981557513,0.266944283476075
"RCSD1",1.96669761271589,2.49008720191204e-17
"CLIP4",-0.0523875265849139,0.661617571009313
"NPEPPS",-0.435564173881588,3.65365007273114e-07
"FAM19A1",1.43622184936389,1.52914440528306e-06
"NKAP",-0.0575727907060148,0.953812613398046
"XPA",0.27769036785611,0.00667634152888414
"STARD7",0.0147326079117072,0.13208990086725
"PYGB",-0.347852292344466,0.113736380762177
"HOOK1",-0.865763774814714,0.000131999218450268
"ELTD1",2.10929315971206,7.79049220721842e-10
"SYNDIG1",-2.415261227653,2.53778417906526e-06
"HDDC2",-0.216843873269985,0.297152044929802
"IMPG1",0.97706682088101,1.02634027025147e-05
"PCDHGA12",1.6912882519535,1.54202164221258e-08
"TRIM16L",-2.46816833212848,3.17814170396599e-08
"BACH1",0.156639441614335,0.085744898504302
"FBXO48",-0.148399129747328,0.161698387812449
"PHYHIPL",-1.42453360798253,0.0839995409199635
"BRAF",-0.15826468574263,0.0444061739482364
"B4GALNT3",-0.726529065339428,0.00414351895100418
"FAM228B",0.776753368236423,1.59077751653335e-07
"KNTC1",-2.17070482831451,8.79719397863617e-10
"ANKS3",0.14024391046112,0.0920990788675625
"USP45",-0.359924825135569,0.000211359867091213
"ZMIZ1",0.607183607720106,1.1127397685117e-06
"FAM214B",0.410543095610173,8.20305253502367e-06
"CCIN",1.69298009283218,2.43334797172168e-10
"SLC7A7",1.91339882468261,2.15382079623289e-19
"HCFC2",0.711001956121307,2.21917990038207e-14
"BCL2",-0.833561424068185,0.839354787215991
"HAS2",0.851249139115045,0.00840517847697293
"GGT7",0.0725000121309041,0.0264015241133303
"FAM110D",2.90599485333414,7.79049220721842e-10
"GPR82",-0.0567381130072144,0.904984180274637
"ANKIB1",-0.608693894459398,5.34664198992603e-07
"CBX2",-2.6708230008689,8.27893173553169e-10
"LGI2",-1.35051546212565,0.00568041678839336
"CHPF2",-0.519686460553494,1.9834194260622e-05
"TMEM205",0.392981018847099,4.01137881940542e-06
"CHAF1A",-1.91336197682658,9.34704858522067e-10
"MGAT5B",-0.634800316578545,0.588794620316031
"TSNARE1",-0.153960683949808,0.0821934029707154
"ZNF70",-0.443688778294182,0.0227162265784831
"BRPF3",-0.0797703218277022,0.563975491394437
"GCLM",-1.8679113828027,2.96133940972468e-07
"ARHGEF25",0.0658543602225645,0.590865509337712
"ZDHHC11",0.739779687202138,0.00194744930737664
"MOXD1",-0.0230591029381717,0.020515343982746
"RP11-712L6.5",-0.225449026099485,0.357504597233897
"CALCOCO2",0.855681902898036,1.25690717552822e-15
"FAM129A",0.609707133995052,3.89038971751794e-06
"FTSJ1",-0.659664441327234,3.269516825115e-09
"IGF1R",-0.975095737583739,1.23058181921935e-08
"DHFRL1",-0.108806080747594,0.275351878476485
"MAP2",0.706021122300863,0.00176202511499206
"POLR2E",-0.0616696816166691,0.25554807012482
"SNX12",-0.197640341959305,0.000456973964634472
"MAP7D1",0.433700942231587,2.4386156420673e-06
"KCTD10",0.71917021037488,1.17962541435286e-16
"SLC15A1",-4.68786585265818,1.12029411676053e-09
"OXCT2",-0.916354775693703,0.411914782283056
"ORMDL3",0.558571494904646,2.242200709744e-12
"BCL2L10",-4.58818164323175,1.05491281837673e-09
"ATP1B2",2.47440278211069,1.42490199730089e-09
"FKSG62",-2.28162925318265,9.92742489710912e-05
"BRSK2",-1.95064357128693,0.033693454506128
"CA2",1.03047404703703,0.000117320704426747
"CALD1",0.563399984824638,0.00084920250297931
"CASP7",0.372477511952642,5.23848537195745e-05
"BDNF",1.29296674370639,1.1320892601188e-07
"MAST1",-3.18572131555205,1.12029411676053e-09
"FLYWCH1",-0.401013417774667,0.00170502505551302
"TRPC4",0.570673012973179,0.0035634222654669
"SLMAP",0.282217553928515,0.00028733878933606
"NAP1L1",-0.0910424941525623,0.816787585423088
"ATP1A2",3.37560065663617,2.0387892236432e-09
"VN1R1",-0.301028166478243,0.129629445551387
"SLAMF1",0.858209163296143,0.000577934348194446
"ATPAF1",-0.288877719609401,0.0171088642188067
"VAMP2",1.60870410522858,4.27570334100345e-26
"POGK",-0.0748201759177896,0.537411334614113
"CLLU1OS",-1.74367021467531,0.00024520609190587
"WDR3",-1.1186969832473,3.89716568039603e-09
"TMEM47",2.06533921041921,7.90844298344226e-19
"CTNND1",-0.233488976008461,0.0146157047660527
"KCNIP1",2.30246049703802,9.26110880632525e-09
"MYBL1",-0.108637328197719,0.370649979319853
"STK4",0.526391615451303,1.66600535500866e-07
"EPS8L1",-0.512675560543492,0.235088301432509
"FAM167B",1.99472172140301,7.79049220721842e-10
"CD53",1.6931635189167,8.27893173553169e-10
"ASPA",3.56817687455897,4.98102917799175e-21
"SPRED2",0.300461663122958,0.000527273602833282
"ABCC5",-2.76866549767565,1.26395969954206e-09
"DGCR2",-0.0254979742958952,0.777214085846026
"WDR47",-0.060115656697894,0.602173787180205
"NOP56",-1.49997054208985,1.92112539203419e-09
"C5orf27",0.501468052582058,0.000538731713414792
"ARHGEF39",-3.32606259538387,8.27893173553169e-10
"PSMC5",-0.378775026045703,2.40414885146223e-09
"NCAPG",-3.5929471046709,3.02995480589083e-17
"WIPF1",0.89056309275345,8.8972548991803e-08
"CATSPER1",1.9870333651655,9.26293949573469e-09
"HDGF",-1.162140297805,9.34704858522067e-10
"SLC25A13",-1.0587788557234,2.0387892236432e-09
"LANCL2",-0.927483233909171,8.43342874905991e-08
"DAB1",-1.90919653255263,0.790649951947277
"SDPR",4.07472746248209,1.67669190179453e-22
"FRMD8",-0.740212385147185,3.17814170396599e-08
"NBEAL2",0.653856403376372,9.87867394079924e-08
"RAD18",-0.510316004956123,3.26676034776531e-06
"ELMO1",1.31075099612213,6.19992789528317e-09
"TRABD",-0.633088375603664,7.33817586094073e-09
"SNX19",0.331876249222772,1.41263726351958e-05
"CACHD1",0.791158796092501,1.29978370489364e-07
"SLC9C2",1.18702661330436,0.000176593232535617
"WDR83",-0.100327492124523,0.406435909854325
"ZFP92",0.709535089006747,9.24575506592597e-05
"ZNF300",-0.794143007536851,0.000897830350098088
"SAMD14",1.27735747037218,7.71241504644127e-07
"FNDC9",0.297210093194079,0.439625881005603
"GART",-1.06428758135427,8.27893173553169e-10
"ABCC8",1.44152936209434,2.25731418060625e-05
"PPARG",1.96456507036427,5.66685669184234e-16
"ISY1-RAB43",0.282347758085202,0.000351189740950169
"SDHD",0.20814898122893,0.250900777095131
"AC006116.20",-2.41282258787034,6.25048122368558e-06
"MFSD2A",2.49550142015957,6.01672762913646e-18
"EPHB1",-1.42541664505884,0.00164972537312796
"CPT1B",-1.08937800055389,1.54202164221258e-08
"EMID1",-0.128546625977595,0.29715485844531
"OXSR1",0.0839746012346492,0.0121857803553448
"CTSO",1.58975956768837,8.10488044793773e-25
"TCTA",1.21260600414637,8.36586329024712e-27
"URI1",-1.04657102766671,9.34704858522067e-10
"OLAH",1.24432485010299,1.52761163383436e-05
"ANXA9",-0.142794759924113,0.085744898504302
"LRFN5",1.28054991192574,2.43537844975516e-08
"KBTBD7",-0.128913541532148,0.884868763709288
"HHLA3",-0.347554114952373,0.0291360398981604
"C7orf57",2.10102443329582,1.94490464763035e-06
"RASA2",0.124984829740004,0.22611830241943
"GRIN2A",-1.27585071094783,0.445693956778678
"TMEM139",3.07650229497861,1.04613979538887e-20
"CFD",2.84087544333398,7.79049220721842e-10
"EXOSC3",-1.0228496587459,9.34704858522067e-10
"CBR1",-1.19053791039945,1.74135880330301e-05
"ECM1",-0.636532702001114,0.0131053846460223
"TM4SF19",-1.90838399367367,0.000354653791723479
"TTC26",-0.0723796135368353,0.181226918436673
"GHITM",0.0393603218225458,0.577773982009534
"C16orf70",-0.561612999916317,1.28125634279503e-05
"BLVRA",0.559985588197062,8.97491924434603e-09
"LAMA3",-0.733118440192532,0.12014199551413
"DCP2",0.236621951781472,0.00667634152888414
"BMP2K",0.407056722527906,8.17780652900819e-05
"PIM1",-0.0329342861015434,0.169837338442632
"FBXO44",0.0456269939995817,0.626162805306315
"PGK1",-0.933718159943599,2.45273089430528e-11
"HNRNPUL1",-0.368569668534596,0.000145523183079463
"TSPEAR",-0.979381516404923,0.499209898912749
"GCFC2",-0.677604294177401,5.68438711602533e-09
"WWTR1",0.339229043182867,0.00130652891486917
"CAMK1",1.08205921382049,3.35758328909884e-16
"NOD2",0.164674223191379,0.0251194595851845
"PWWP2A",0.49945894229428,5.79082850646495e-08
"CD151",1.04823391115834,5.19023933972228e-18
"PMPCA",-0.276113089064005,0.000251620979776028
"TCFL5",-0.835060557219497,5.29317240285358e-08
"EFS",-1.52758302440274,1.55208805846225e-12
"KIAA0100",-0.0261660486083102,0.733382895199843
"AUTS2",-0.361351045038671,0.192509008685931
"RNF44",-0.18095466785179,0.0536995615866833
"DHX8",-0.270811404635536,4.82325559122565e-05
"ZNF263",0.0398503912459844,0.582275670398208
"DMXL2",0.678038133631482,4.03773236514608e-07
